date,numflights,totaldelay,avgdelay,numdelay15
4/3/2008,1726,21431,-2,439
4/4/2008,1725,46514,24,665
4/5/2008,1506,16857,7,319
4/6/2008,1661,24073,27,480
4/7/2008,1724,23199,29,464
4/8/2008,1745,16189,0,320
4/9/2008,1744,17475,0,292
4/10/2008,1745,30970,0,406
4/11/2008,1751,25926,-3,445
4/12/2008,1633,15370,46,344
4/13/2008,1709,15600,-6,337
4/14/2008,1746,9133,2,240
4/15/2008,1746,4591,-3,205
4/16/2008,1746,18920,-7,362
4/17/2008,1744,18785,-2,293
4/18/2008,1751,16899,-1,362
4/19/2008,1633,8977,34,228
4/20/2008,1710,16070,-6,350
4/21/2008,1745,13181,-3,339
4/22/2008,1746,9329,2,291
4/23/2008,1745,15714,6,331
4/24/2008,1746,19974,28,424
4/25/2008,1750,41502,3,606
4/26/2008,1633,22257,-4,455
4/27/2008,1709,16753,-3,318
4/28/2008,1744,38259,-6,559
4/29/2008,1745,9719,-6,292
4/30/2008,1743,6774,-4,194
4/1/1999,1850,11522,0,212
4/2/1999,1851,6611,-5,160
4/3/1999,1669,49015,4,563
4/4/1999,1779,23430,12,443
4/5/1999,1854,20781,-4,389
4/6/1999,1854,21885,0,407
4/7/1999,1854,9204,-6,231
4/8/1999,1855,14160,-2,265
4/9/1999,1852,38119,1,523
4/10/1999,1705,15755,-3,274
4/11/1999,1788,22795,-2,393
4/12/1999,1851,10051,2,222
4/13/1999,1852,7519,0,178
4/14/1999,1851,14435,-3,325
4/15/1999,1852,20988,-3,447
4/16/1999,1850,33393,-4,536
4/17/1999,1709,13904,-2,252
4/18/1999,1788,9041,6,188
4/19/1999,1851,5141,-5,139
4/20/1999,1852,4030,17,141
4/21/1999,1850,9385,-5,181
4/22/1999,1847,50193,69,538
4/23/1999,1849,41280,21,609
4/24/1999,1704,10736,-5,272
4/25/1999,1788,15073,-4,330
4/26/1999,1851,84497,-4,707
4/27/1999,1852,10601,-3,246
4/28/1999,1851,10992,-4,218
4/29/1999,1850,10741,0,215
4/30/1999,1847,9085,-3,191
8/1/1989,1910,7683,-2,157
8/2/1989,1911,10397,0,234
8/3/1989,1957,5843,-2,89
8/4/1989,1895,8957,1,168
8/5/1989,1927,6841,-1,124
8/6/1989,1867,22566,32,348
8/7/1989,1972,5905,-1,122
8/8/1989,1951,6750,0,140
8/9/1989,1964,5351,-3,89
8/10/1989,1937,11242,-1,181
8/11/1989,1919,13292,0,250
8/12/1989,1903,8366,0,162
8/13/1989,1928,11165,4,176
8/14/1989,1902,22318,-2,287
8/15/1989,1908,13160,-1,246
8/16/1989,1932,8229,-1,158
8/17/1989,1826,26634,0,470
8/18/1989,1919,8169,3,145
8/19/1989,1937,5584,0,95
8/20/1989,1927,8304,1,152
8/21/1989,1907,8575,-2,164
8/22/1989,1860,29561,-1,441
8/23/1989,1906,9316,-1,159
8/24/1989,1915,7051,-1,132
8/25/1989,1983,5956,1,95
8/26/1989,1927,5249,-1,120
8/27/1989,1935,5693,3,101
8/28/1989,1906,22503,0,383
8/29/1989,1943,7129,-1,205
8/30/1989,1961,5303,0,95
8/31/1989,1928,32394,-1,358
5/1/2008,1746,13713,-1,317
5/2/2008,1744,73848,81,874
5/3/2008,1630,17642,-8,384
5/4/2008,1710,13005,-1,294
5/5/2008,1746,19396,-7,412
5/6/2008,1744,26636,2,542
5/7/2008,1745,28661,3,587
5/8/2008,1745,19895,-10,437
5/9/2008,1745,29189,-3,463
5/10/2008,1631,12485,-3,296
5/11/2008,1707,28781,-1,502
5/12/2008,1745,22630,-5,434
5/13/2008,1746,14611,-5,359
5/14/2008,1746,36329,-2,736
5/15/2008,1746,18725,4,420
5/16/2008,1747,31306,-2,569
5/17/2008,1631,8991,-2,241
5/18/2008,1708,19659,-5,385
5/19/2008,1744,19513,9,398
5/20/2008,1746,15293,-4,367
5/21/2008,1746,13709,-3,329
5/22/2008,1743,23463,0,466
5/23/2008,1746,20470,4,379
5/24/2008,1604,14316,20,314
5/25/2008,1629,10430,-5,251
5/26/2008,1720,11928,9,288
5/27/2008,1746,69566,-6,602
5/28/2008,1745,20252,-3,417
5/29/2008,1745,10022,-5,252
5/30/2008,1744,32409,103,476
5/31/2008,1630,19473,1,373
5/1/1999,1709,10549,-5,229
5/2/1999,1811,79578,-7,876
5/3/1999,1880,10372,5,224
5/4/1999,1880,44032,-2,480
5/5/1999,1878,30899,0,540
5/6/1999,1877,21008,13,377
5/7/1999,1876,14308,-6,262
5/8/1999,1724,10145,-7,196
5/9/1999,1809,8126,0,168
5/10/1999,1878,41815,-3,680
5/11/1999,1878,9172,0,196
5/12/1999,1874,23853,30,420
5/13/1999,1879,13021,0,230
5/14/1999,1877,8214,-5,180
5/15/1999,1722,8129,-4,183
5/16/1999,1807,15175,-11,262
5/17/1999,1872,38168,2,414
5/18/1999,1879,25013,3,418
5/19/1999,1880,22507,-4,332
5/20/1999,1877,19202,-2,327
5/21/1999,1879,16542,0,279
5/22/1999,1723,6931,0,145
5/23/1999,1808,28396,-3,540
5/24/1999,1880,20944,-4,340
5/25/1999,1878,21926,-2,465
5/26/1999,1879,64061,-3,943
5/27/1999,1871,23894,127,395
5/28/1999,1872,18065,4,375
5/29/1999,1571,15669,-6,276
5/30/1999,1662,8284,0,188
5/31/1999,1871,35914,-4,450
1/1/2002,2219,14549,13,343
1/2/2002,2303,19777,17,436
1/3/2002,2307,26181,87,471
1/4/2002,2310,14435,12,305
1/5/2002,2154,13174,-7,326
1/6/2002,2220,26307,22,466
1/7/2002,2299,11814,-1,262
1/8/2002,2291,6240,-6,225
1/9/2002,2295,4235,-8,190
1/10/2002,2300,7351,-5,194
1/11/2002,2305,3001,-6,165
1/12/2002,2145,3663,-7,130
1/13/2002,2217,6179,-5,197
1/14/2002,2300,498,-7,123
1/15/2002,2287,-91,-5,134
1/16/2002,2287,21788,-4,378
1/17/2002,2294,8202,-8,250
1/18/2002,2303,13095,-10,305
1/19/2002,2142,11399,0,306
1/20/2002,2217,9740,-11,246
1/21/2002,2301,11035,-6,222
1/22/2002,2287,1299,-9,115
1/23/2002,2287,9668,31,307
1/24/2002,2295,30849,-2,493
1/25/2002,2303,2925,109,163
1/26/2002,2145,-1460,-5,103
1/27/2002,2216,374,-9,127
1/28/2002,2299,1903,0,179
1/29/2002,2289,2321,1,213
1/30/2002,2284,21688,6,450
1/31/2002,2309,33522,-9,601
9/1/1989,2026,15365,-1,363
9/2/1989,1898,2763,0,57
9/3/1989,1913,990,1,37
9/4/1989,1999,2454,0,67
9/5/1989,2004,2465,2,44
9/6/1989,1977,13587,0,353
9/7/1989,1983,6861,3,183
9/8/1989,2000,14107,0,252
9/9/1989,1969,6850,0,188
9/10/1989,1974,4167,25,89
9/11/1989,1997,49042,0,785
9/12/1989,1992,5196,5,114
9/13/1989,1951,67279,-1,1038
9/14/1989,1950,13388,-2,251
9/15/1989,1958,5063,3,117
9/16/1989,1963,2978,-3,77
9/17/1989,1933,6036,-1,104
9/18/1989,1929,2535,-2,67
9/19/1989,1903,5714,-3,130
9/20/1989,1896,9112,-1,193
9/21/1989,1917,6654,-5,134
9/22/1989,1958,7949,1,155
9/23/1989,1912,3372,-2,80
9/24/1989,1921,4295,2,83
9/25/1989,1950,1942,-2,53
9/26/1989,1942,3893,-1,100
9/27/1989,1948,2914,-1,70
9/28/1989,1959,3600,-2,75
9/29/1989,1991,3771,-2,74
9/30/1989,1937,4655,-1,137
1/1/1993,1994,26249,0,467
1/2/1993,2117,29853,2,622
1/3/1993,2156,44898,8,895
1/4/1993,2163,29195,3,522
1/5/1993,2205,10383,1,217
1/6/1993,2227,5914,4,128
1/7/1993,2151,5245,5,103
1/8/1993,2160,15524,0,368
1/9/1993,2015,24423,10,602
1/10/1993,2130,32731,4,481
1/11/1993,2145,15710,0,394
1/12/1993,2190,11397,0,261
1/13/1993,2197,34019,-2,567
1/14/1993,2197,7339,0,139
1/15/1993,2158,9391,0,175
1/16/1993,2073,5433,0,143
1/17/1993,2172,30681,1,523
1/18/1993,2137,17740,0,448
1/19/1993,2180,20536,2,444
1/20/1993,2216,7281,-3,167
1/21/1993,2229,40919,2,1028
1/22/1993,2205,10316,-1,182
1/23/1993,2084,5099,-2,104
1/24/1993,2190,3337,-1,59
1/25/1993,2237,2545,1,52
1/26/1993,2241,2445,1,59
1/27/1993,2253,3603,0,67
1/28/1993,2204,7316,0,126
1/29/1993,2197,6191,-1,138
1/30/1993,2096,3009,2,65
1/31/1993,2206,4444,-4,75
6/1/2008,1684,18195,-10,367
6/2/2008,1719,13263,71,271
6/3/2008,1705,30464,-5,451
6/4/2008,1708,29805,10,512
6/5/2008,1714,37626,16,649
6/6/2008,1716,49942,-3,608
6/7/2008,1602,25114,56,453
6/8/2008,1677,36832,-6,461
6/9/2008,1715,58063,1,744
6/10/2008,1705,32902,-3,498
6/11/2008,1706,18062,-3,385
6/12/2008,1721,23504,-5,450
6/13/2008,1721,37409,25,626
6/14/2008,1603,19225,51,387
6/15/2008,1683,43523,6,624
6/16/2008,1721,36431,59,581
6/17/2008,1707,38772,-4,607
6/18/2008,1711,32872,-6,438
6/19/2008,1721,76191,-5,951
6/20/2008,1723,40529,0,635
6/21/2008,1600,23579,-8,414
6/22/2008,1686,44278,-2,633
6/23/2008,1721,33751,7,557
6/24/2008,1709,21229,-2,388
6/25/2008,1709,31220,42,507
6/26/2008,1722,30997,0,556
6/27/2008,1723,33962,-4,579
6/28/2008,1602,39114,-1,496
6/29/2008,1686,46575,-2,687
6/30/2008,1722,25188,-1,454
10/1/2005,1577,2749,-3,134
10/2/2005,1757,18340,-3,298
10/3/2005,1828,4956,0,179
10/4/2005,1827,2188,-5,141
10/5/2005,1810,2877,0,156
10/6/2005,1812,8497,-6,199
10/7/2005,1808,18104,-3,349
10/8/2005,1573,4336,-5,143
10/9/2005,1748,8702,-7,244
10/10/2005,1814,19130,-5,332
10/11/2005,1812,8869,-2,221
10/12/2005,1802,7193,12,200
10/13/2005,1804,12579,-1,274
10/14/2005,1802,23084,-6,344
10/15/2005,1564,5935,0,188
10/16/2005,1750,9328,52,264
10/17/2005,1802,6443,-5,184
10/18/2005,1799,6787,-5,195
10/19/2005,1799,3124,-3,142
10/20/2005,1801,8236,-3,216
10/21/2005,1800,7736,-5,196
10/22/2005,1565,3159,-4,140
10/23/2005,1742,10699,-4,277
10/24/2005,1802,3730,-3,146
10/25/2005,1800,4551,-3,163
10/26/2005,1800,5582,-6,181
10/27/2005,1802,5145,-4,175
10/28/2005,1800,7617,-5,195
10/29/2005,1554,2242,-4,112
10/30/2005,1733,5310,-3,179
10/31/2005,1820,59521,244,660
6/1/1999,1896,35581,9,439
6/2/1999,1906,20051,-4,344
6/3/1999,1909,15911,0,282
6/4/1999,1901,25148,21,456
6/5/1999,1754,11700,-1,222
6/6/1999,1840,38353,11,500
6/7/1999,1903,13690,-3,254
6/8/1999,1901,16644,-1,314
6/9/1999,1904,26562,-1,328
6/10/1999,1903,51787,194,577
6/11/1999,1903,70870,15,761
6/12/1999,1753,64948,-1,788
6/13/1999,1839,52862,83,644
6/14/1999,1903,18650,15,350
6/15/1999,1898,12209,0,243
6/16/1999,1904,17799,1,295
6/17/1999,1902,11520,20,234
6/18/1999,1900,17315,11,284
6/19/1999,1755,8839,-5,191
6/20/1999,1838,19079,3,303
6/21/1999,1904,14103,0,285
6/22/1999,1901,29089,2,467
6/23/1999,1904,22733,48,388
6/24/1999,1903,34539,-3,469
6/25/1999,1901,32476,10,506
6/26/1999,1754,28184,-4,376
6/27/1999,1839,38427,104,509
6/28/1999,1903,31714,1,432
6/29/1999,1901,21592,78,362
6/30/1999,1903,17031,7,319
10/1/1996,1788,4570,-3,135
10/2/1996,1792,3902,-5,103
10/3/1996,1791,7603,-1,155
10/4/1996,1795,7209,-2,156
10/5/1996,1658,4772,-1,123
10/6/1996,1741,6422,-1,135
10/7/1996,1792,10897,1,254
10/8/1996,1795,10903,-5,228
10/9/1996,1793,5039,3,113
10/10/1996,1794,12861,-3,239
10/11/1996,1796,9599,0,232
10/12/1996,1662,4800,0,120
10/13/1996,1741,7680,-3,152
10/14/1996,1793,6088,-3,137
10/15/1996,1794,3127,-3,87
10/16/1996,1792,5992,-3,165
10/17/1996,1795,29640,-2,334
10/18/1996,1795,11959,0,249
10/19/1996,1659,8648,-6,144
10/20/1996,1742,14704,0,288
10/21/1996,1792,60620,3,541
10/22/1996,1791,26865,-4,427
10/23/1996,1794,5248,-3,128
10/24/1996,1792,5721,-1,129
10/25/1996,1795,15304,1,370
10/26/1996,1660,4998,66,141
10/27/1996,1732,34931,-2,361
10/28/1996,1792,16440,-5,359
10/29/1996,1794,23978,34,345
10/30/1996,1792,8032,-1,189
10/31/1996,1792,7660,-1,209
2/1/2002,2333,14250,-2,369
2/2/2002,2053,3491,-3,162
2/3/2002,2241,708,-12,122
2/4/2002,2330,4845,-6,212
2/5/2002,2293,37251,-7,329
2/6/2002,2301,8684,-3,247
2/7/2002,2321,4322,-4,205
2/8/2002,2333,4333,-6,145
2/9/2002,2055,705,-10,110
2/10/2002,2240,6822,-10,245
2/11/2002,2330,130,-6,137
2/12/2002,2297,-1835,-10,114
2/13/2002,2301,150,-9,135
2/14/2002,2321,485,-4,144
2/15/2002,2334,5019,-3,210
2/16/2002,2051,759,-6,132
2/17/2002,2217,437,-7,124
2/18/2002,2308,1284,-6,135
2/19/2002,2298,33214,51,639
2/20/2002,2302,6383,-8,259
2/21/2002,2321,5882,-3,242
2/22/2002,2334,4489,0,150
2/23/2002,2061,1045,-9,134
2/24/2002,2238,2609,2,133
2/25/2002,2328,14018,28,349
2/26/2002,2293,9162,-8,316
2/27/2002,2299,796,-7,147
2/28/2002,2322,14835,-6,246
2/1/1993,2268,4462,0,84
2/2/1993,2226,3377,-2,57
2/3/1993,2184,9453,0,258
2/4/1993,2227,21309,0,489
2/5/1993,2246,5185,0,80
2/6/1993,2070,11356,-2,165
2/7/1993,2191,4580,0,82
2/8/1993,2266,2347,-2,54
2/9/1993,2247,8936,-1,174
2/10/1993,2224,7705,-1,130
2/11/1993,2200,10637,-1,165
2/12/1993,2173,26933,3,417
2/13/1993,2056,15559,0,282
2/14/1993,2154,3439,0,57
2/15/1993,2134,28926,0,741
2/16/1993,2198,21868,-1,413
2/17/1993,2219,5412,-1,107
2/18/1993,2229,6663,-2,135
2/19/1993,2248,8984,0,165
2/20/1993,2076,6366,3,138
2/21/1993,2126,33994,1,541
2/22/1993,2245,44774,0,668
2/23/1993,2248,7192,-2,134
2/24/1993,2211,7834,-1,212
2/25/1993,2167,21756,2,400
2/26/1993,2160,17722,0,333
2/27/1993,2111,5342,0,117
2/28/1993,2203,5929,0,141
7/1/2008,1710,11420,-5,280
7/2/2008,1739,33285,-9,451
7/3/2008,1739,15403,19,309
7/4/2008,1328,7398,0,177
7/5/2008,1617,7602,-2,205
7/6/2008,1707,25157,-2,391
7/7/2008,1743,36128,-4,620
7/8/2008,1741,32322,13,502
7/9/2008,1740,27377,-1,536
7/10/2008,1742,29337,-3,365
7/11/2008,1740,19449,-1,402
7/12/2008,1622,24126,0,443
7/13/2008,1706,26809,4,491
7/14/2008,1743,23302,-6,462
7/15/2008,1743,28160,-5,467
7/16/2008,1741,18180,-5,356
7/17/2008,1743,16737,9,335
7/18/2008,1742,23852,14,418
7/19/2008,1623,25803,14,519
7/20/2008,1706,24356,6,438
7/21/2008,1742,19136,-7,399
7/22/2008,1744,19884,4,398
7/23/2008,1741,24069,-1,394
7/24/2008,1742,50948,23,702
7/25/2008,1744,21954,0,390
7/26/2008,1622,14914,-2,329
7/27/2008,1706,39902,262,467
7/28/2008,1744,27555,7,488
7/29/2008,1743,14516,-1,305
7/30/2008,1738,36247,11,564
7/31/2008,1743,37089,9,538
11/1/2005,1826,7700,-3,212
11/2/2005,1825,3105,-9,151
11/3/2005,1826,5375,-8,179
11/4/2005,1827,4540,-3,144
11/5/2005,1603,6092,-3,200
11/6/2005,1762,13028,-1,281
11/7/2005,1826,3642,-7,177
11/8/2005,1826,-49,-4,118
11/9/2005,1826,16021,-4,358
11/10/2005,1826,8181,-2,204
11/11/2005,1824,4767,-2,174
11/12/2005,1603,-65,-3,86
11/13/2005,1763,15228,-7,312
11/14/2005,1826,9151,-4,230
11/15/2005,1826,29245,19,541
11/16/2005,1827,25646,-2,496
11/17/2005,1854,7595,-4,230
11/18/2005,1856,11606,2,239
11/19/2005,1617,7923,5,167
11/20/2005,1789,6137,4,186
11/21/2005,1855,10548,0,296
11/22/2005,1855,17047,-4,351
11/23/2005,1859,13210,-7,368
11/24/2005,1385,269,0,104
11/25/2005,1760,8419,-3,203
11/26/2005,1619,6123,-2,194
11/27/2005,1792,46460,-2,686
11/28/2005,1860,38413,3,725
11/29/2005,1860,26539,-8,506
11/30/2005,1858,6796,-4,206
7/1/1999,1897,34045,7,528
7/2/1999,1898,39862,0,548
7/3/1999,1704,15945,0,274
7/4/1999,1652,5813,-2,132
7/5/1999,1881,18985,0,292
7/6/1999,1912,29507,-1,449
7/7/1999,1912,37327,1,424
7/8/1999,1913,17373,0,328
7/9/1999,1912,26681,7,430
7/10/1999,1806,47818,4,490
7/11/1999,1849,22883,0,394
7/12/1999,1912,14455,0,269
7/13/1999,1913,7392,-6,189
7/14/1999,1912,11535,-2,231
7/15/1999,1914,10719,-2,220
7/16/1999,1910,13049,32,231
7/17/1999,1807,22851,-2,296
7/18/1999,1851,23113,25,408
7/19/1999,1912,18307,-1,309
7/20/1999,1912,15086,-1,281
7/21/1999,1911,26203,2,383
7/22/1999,1911,29084,-1,449
7/23/1999,1911,34945,3,423
7/24/1999,1808,31714,8,524
7/25/1999,1850,19899,-3,304
7/26/1999,1912,14954,-2,283
7/27/1999,1914,11664,0,243
7/28/1999,1911,25256,11,458
7/29/1999,1914,16877,-1,318
7/30/1999,1909,23309,2,372
7/31/1999,1807,41767,-2,507
11/1/1996,1801,8206,0,239
11/2/1996,1676,4257,0,118
11/3/1996,1749,5739,360,137
11/4/1996,1806,1687,1,95
11/5/1996,1804,3527,-2,114
11/6/1996,1802,17459,0,284
11/7/1996,1805,14699,-4,286
11/8/1996,1807,20812,-1,302
11/9/1996,1675,6476,-1,149
11/10/1996,1749,4830,-3,116
11/11/1996,1806,3461,-1,101
11/12/1996,1807,3838,-2,102
11/13/1996,1806,4114,-3,120
11/14/1996,1805,5474,-3,142
11/15/1996,1807,9262,13,196
11/16/1996,1672,7952,48,163
11/17/1996,1762,6474,21,171
11/18/1996,1817,4849,-4,127
11/19/1996,1816,9460,-3,205
11/20/1996,1813,11659,-5,232
11/21/1996,1816,10457,0,247
11/22/1996,1814,10868,-2,216
11/23/1996,1686,15780,0,354
11/24/1996,1756,22622,-1,435
11/25/1996,1814,18507,49,381
11/26/1996,1813,9975,2,226
11/27/1996,1821,8558,-6,207
11/28/1996,1314,2140,-1,80
11/29/1996,1578,3565,18,103
11/30/1996,1668,20325,9,410
3/1/2002,2323,8585,-4,242
3/2/2002,2065,63884,-6,852
3/3/2002,2304,33626,-5,654
3/4/2002,2407,17666,-1,383
3/5/2002,2390,2456,-4,187
3/6/2002,2394,1152,-2,150
3/7/2002,2405,10451,-2,255
3/8/2002,2411,16020,-8,321
3/9/2002,2073,43712,65,604
3/10/2002,2302,16812,-3,364
3/11/2002,2407,5150,-11,198
3/12/2002,2388,1941,-4,163
3/13/2002,2393,1940,-7,185
3/14/2002,2406,2729,-8,168
3/15/2002,2421,10862,2,301
3/16/2002,2080,6104,-1,200
3/17/2002,2308,14789,-5,308
3/18/2002,2410,24651,-8,554
3/19/2002,2386,38779,-1,405
3/20/2002,2389,15083,-5,367
3/21/2002,2410,9921,-7,273
3/22/2002,2419,14205,6,331
3/23/2002,2090,6369,-9,194
3/24/2002,2308,9034,-2,224
3/25/2002,2407,21435,-7,475
3/26/2002,2388,7843,8,261
3/27/2002,2391,871,0,129
3/28/2002,2407,636,1,127
3/29/2002,2412,4181,0,191
3/30/2002,2091,27912,-8,537
3/31/2002,2304,3132,4,162
3/1/1993,2250,16507,0,460
3/2/1993,2257,8022,-1,168
3/3/1993,2282,5465,-1,100
3/4/1993,2221,24927,-1,432
3/5/1993,2265,12208,0,169
3/6/1993,2134,5168,1,109
3/7/1993,2215,3841,0,70
3/8/1993,2273,3482,-1,68
3/9/1993,2268,2853,0,62
3/10/1993,2246,6356,16,106
3/11/1993,2119,10240,0,208
3/12/1993,2218,16949,-1,368
3/13/1993,2085,45832,154,557
3/14/1993,2237,19637,-1,273
3/15/1993,2237,39633,0,739
3/16/1993,2235,15628,1,302
3/17/1993,2227,13254,-1,257
3/18/1993,2233,8656,-2,175
3/19/1993,2228,76043,-1,888
3/20/1993,2110,7829,1,162
3/21/1993,2210,6468,2,111
3/22/1993,2255,55664,0,1041
3/23/1993,2273,21172,2,447
3/24/1993,2266,33054,12,554
3/25/1993,2264,35343,1,622
3/26/1993,2248,7906,1,158
3/27/1993,2105,6876,2,140
3/28/1993,2183,13917,2,244
3/29/1993,2242,10529,4,145
3/30/1993,2245,6504,-1,118
3/31/1993,2232,47120,2,547
8/1/2008,1748,27209,186,539
8/2/2008,1630,28782,-3,474
8/3/2008,1711,24621,-1,428
8/4/2008,1746,43034,-2,485
8/5/2008,1745,23385,-1,426
8/6/2008,1744,16427,26,345
8/7/2008,1747,27647,0,472
8/8/2008,1747,22823,-1,400
8/9/2008,1628,19942,-4,357
8/10/2008,1712,29645,7,462
8/11/2008,1748,35939,0,516
8/12/2008,1745,18258,36,413
8/13/2008,1745,11760,27,262
8/14/2008,1746,31132,-5,429
8/15/2008,1747,67804,0,856
8/16/2008,1630,23522,-3,410
8/17/2008,1712,18955,1,367
8/18/2008,1748,23420,-4,430
8/19/2008,1747,12701,6,307
8/20/2008,1745,32156,67,555
8/21/2008,1746,23160,0,423
8/22/2008,1743,26708,-7,464
8/23/2008,1629,18712,6,343
8/24/2008,1710,9812,-1,246
8/25/2008,1746,10379,-10,254
8/26/2008,1746,9225,-1,240
8/27/2008,1745,10404,0,277
8/28/2008,1745,16215,-1,318
8/29/2008,1748,29236,0,523
8/30/2008,1567,12531,12,250
8/31/2008,1590,5647,-6,196
12/1/2005,1860,26905,-4,501
12/2/2005,1824,11978,-6,300
12/3/2005,1604,3019,67,163
12/4/2005,1759,36426,42,599
12/5/2005,1821,19656,99,423
12/6/2005,1818,12096,-6,311
12/7/2005,1818,21994,10,399
12/8/2005,1821,44677,185,656
12/9/2005,1823,59236,0,868
12/10/2005,1608,14456,-4,290
12/11/2005,1758,13417,7,361
12/12/2005,1821,9585,-1,276
12/13/2005,1820,3410,-4,165
12/14/2005,1796,24402,1,432
12/15/2005,1782,33354,13,602
12/16/2005,1808,45148,80,748
12/17/2005,1636,25368,0,521
12/18/2005,1760,22189,45,393
12/19/2005,1804,14943,8,356
12/20/2005,1805,22059,24,508
12/21/2005,1803,18088,64,446
12/22/2005,1807,24387,17,520
12/23/2005,1807,20058,61,462
12/24/2005,1619,17000,27,352
12/25/2005,1722,21303,-3,417
12/26/2005,1810,18617,21,374
12/27/2005,1809,21120,0,412
12/28/2005,1806,40810,10,676
12/29/2005,1808,18589,-8,423
12/30/2005,1806,27521,0,455
12/31/2005,1618,10190,-7,247
8/1/1999,1855,24308,0,412
8/2/1999,1912,14666,0,234
8/3/1999,1913,13689,-2,264
8/4/1999,1916,14500,-6,283
8/5/1999,1914,16822,-1,324
8/6/1999,1914,15586,0,298
8/7/1999,1807,11136,-6,252
8/8/1999,1860,18030,-3,257
8/9/1999,1914,13034,-2,267
8/10/1999,1917,8286,-5,188
8/11/1999,1915,12873,-7,225
8/12/1999,1916,14063,-5,302
8/13/1999,1915,25286,0,394
8/14/1999,1809,26452,-4,404
8/15/1999,1859,17192,2,261
8/16/1999,1917,7791,-6,172
8/17/1999,1920,7996,-4,191
8/18/1999,1918,8566,-2,184
8/19/1999,1917,12565,-2,248
8/20/1999,1916,15742,-3,264
8/21/1999,1807,7138,2,164
8/22/1999,1861,13271,-6,253
8/23/1999,1917,19299,-3,270
8/24/1999,1918,18152,-5,320
8/25/1999,1918,11833,-7,290
8/26/1999,1917,22290,-4,319
8/27/1999,1917,21799,-3,413
8/28/1999,1803,4765,-3,140
8/29/1999,1856,10539,0,213
8/30/1999,1917,2833,-4,136
8/31/1999,2092,10731,-2,273
1/1/1988,1749,5009,0,102
1/2/1988,1784,12721,25,265
1/3/1988,1819,23070,86,528
1/4/1988,1832,33111,79,662
1/5/1988,1827,19959,0,449
1/6/1988,1830,26526,8,461
1/7/1988,1868,16626,15,246
1/8/1988,1814,25600,13,473
1/9/1988,1778,11885,27,274
1/10/1988,1817,10817,7,217
1/11/1988,1843,6149,0,112
1/12/1988,1822,16223,5,367
1/13/1988,1823,7645,6,139
1/14/1988,1802,7608,25,133
1/15/1988,1816,6474,0,111
1/16/1988,1793,6126,23,137
1/17/1988,1815,15038,0,277
1/18/1988,1808,31463,37,490
1/19/1988,1859,22421,3,421
12/1/1996,1766,23007,2,413
1/20/1988,1821,15914,99,320
12/2/1996,1821,13903,1,272
1/21/1988,1807,7594,15,145
12/3/1996,1822,14053,-2,280
1/22/1988,1817,6532,44,138
12/4/1996,1819,6637,-1,170
1/23/1988,1766,8623,-2,151
12/5/1996,1822,32265,-1,556
1/24/1988,1822,6166,10,143
12/6/1996,1823,16276,-2,287
1/25/1988,1850,18711,9,395
12/7/1996,1691,6207,0,168
1/26/1988,1827,6521,0,144
12/8/1996,1765,6066,-4,146
1/27/1988,1804,6588,11,140
12/9/1996,1823,11825,-1,201
1/28/1988,1814,4876,12,81
1/29/1988,1831,6684,0,140
12/10/1996,1823,4828,12,142
12/11/1996,1821,31900,-2,514
1/30/1988,1792,5980,0,152
12/12/1996,1822,19909,222,431
1/31/1988,1830,8363,0,189
12/13/1996,1806,10489,5,207
12/14/1996,1775,9983,3,236
12/15/1996,1833,8713,-2,212
12/16/1996,1877,8700,-5,199
12/17/1996,1876,19928,-4,419
12/18/1996,1878,22437,0,449
12/19/1996,1879,55477,-2,932
12/20/1996,1882,24939,1,494
12/21/1996,1790,26871,-3,558
12/22/1996,1833,15375,12,335
12/23/1996,1866,40739,0,637
12/24/1996,1774,6974,-2,208
12/25/1996,1780,6763,-2,211
12/26/1996,1839,31312,87,675
12/27/1996,1835,20046,1,379
12/28/1996,1786,21030,9,446
12/29/1996,1811,15920,-1,317
12/30/1996,1866,75447,59,901
12/31/1996,1790,70001,82,1014
4/1/2002,2398,15696,-10,387
4/2/2002,2379,20472,-12,460
4/3/2002,2382,3393,-9,196
4/4/2002,2396,305,-10,166
4/5/2002,2398,1165,-8,143
4/6/2002,2055,4726,-4,183
4/7/2002,2336,60827,26,567
4/8/2002,2476,36563,-2,725
4/9/2002,2461,3340,-4,201
4/10/2002,2463,-1065,-2,129
4/11/2002,2472,1141,0,162
4/12/2002,2475,15245,0,345
4/13/2002,2191,23864,2,435
4/14/2002,2360,6360,-5,217
4/15/2002,2473,2784,-4,180
4/16/2002,2458,18963,-7,303
4/17/2002,2460,3560,-2,160
4/18/2002,2470,9500,-5,266
4/19/2002,2471,21532,-5,320
4/20/2002,2184,938,-2,154
4/21/2002,2359,13859,14,378
4/22/2002,2473,-371,-4,113
4/23/2002,2459,-4426,-3,96
4/24/2002,2461,12737,-8,353
4/25/2002,2472,7952,-3,286
4/26/2002,2471,507,-7,169
4/27/2002,2179,2848,10,187
4/28/2002,2359,25656,-7,414
4/29/2002,2473,1347,-5,153
4/30/2002,2451,-1632,9,146
4/1/1993,2236,58767,-3,641
4/2/1993,2243,12563,0,188
4/3/1993,2096,11501,-2,271
4/4/1993,2172,9134,13,202
4/5/1993,2259,5939,0,132
4/6/1993,2250,4520,-3,88
4/7/1993,2238,24789,-1,583
