year,state,people,,Sum of people,Column Labels,,,,,,,,,,,,,,
1995,AK,1880,,Row Labels,AK,AZ,CA,ID,ME,MI,MN,MT,ND,NM,NY,TX,VT,WA,Grand Total
1995,WA,257518,,,,,,,,,,,,,,,,,
1995,WA,276255,,,,,,,,,,,,,,,,,
1995,AZ,406003,,,,,,,,,,,,,,,,,
1995,AZ,82456,,,,,,,,,,,,,,,,,
1995,AZ,65341,,,,,,,,,,,,,,,,,
1995,AZ,1191008,,,,,,,,,,,,,,,,,
1995,AZ,5001,,,,,,,,,,,,,,,,,
1995,AZ,597484,,,,,,,,,,,,,,,,,
1995,CA,180883,,,,,,,,,,,,,,,,,
1995,CA,2558496,,,,,,,,,,,,,,,,,
1995,CA,1749088,,,,,,,,,,,,,,,,,
1995,CA,349898,,,,,,,,,,,,,,,,,
1995,NM,54624,,,,,,,,,,,,,,,,,
1995,TX,1524408,,,,,,,,,,,,,,,,,
1995,TX,413922,,,,,,,,,,,,,,,,,
1995,TX,561798,,,,,,,,,,,,,,,,,
1995,TX,3463040,,,,,,,,,,,,,,,,,
1995,TX,165519,,,,,,,,,,,,,,,,,
1995,TX,2099219,,,,,,,,,,,,,,,,,
1995,TX,1514188,,,,,,,,,,,,,,,,,
1995,TX,130643,,,,,,,,,,,,,,,,,
1995,TX,246660,,,,,,,,,,,,,,,,,
1995,TX,144214,,,,,,,,,,,,,,,,,
1995,TX,308216,,,,,,,,,,,,,,,,,
1995,TX,3537916,,,,,,,,,,,,,,,,,
1995,AK,35752,,,,,,,,,,,,,,,,,
1995,AK,8276,,,,,,,,,,,,,,,,,
1995,AK,36328,,,,,,,,,,,,,,,,,
1995,ID,24717,,,,,,,,,,,,,,,,,
1995,ID,32404,,,,,,,,,,,,,,,,,
1995,ME,43807,,,,,,,,,,,,,,,,,
1995,ME,325062,,,,,,,,,,,,,,,,,
1995,ME,53058,,,,,,,,,,,,,,,,,
1995,ME,117995,,,,,,,,,,,,,,,,,
1995,ME,30201,,,,,,,,,,,,,,,,,
1995,ME,11339,,,,,,,,,,,,,,,,,
1995,ME,182878,,,,,,,,,,,,,,,,,
1995,ME,11447,,,,,,,,,,,,,,,,,
1995,ME,86314,,,,,,,,,,,,,,,,,
1995,ME,16405,,,,,,,,,,,,,,,,,
1995,MI,1959221,,,,,,,,,,,,,,,,,
1995,MI,535602,,,,,,,,,,,,,,,,,
1995,MI,523500,,,,,,,,,,,,,,,,,
1995,MN,49484,,,,,,,,,,,,,,,,,
1995,MN,84971,,,,,,,,,,,,,,,,,
1995,MN,162913,,,,,,,,,,,,,,,,,
1995,MN,13722,,,,,,,,,,,,,,,,,
1995,MN,9854,,,,,,,,,,,,,,,,,
1995,MN,9854,,,,,,,,,,,,,,,,,
1995,MN,35795,,,,,,,,,,,,,,,,,
1995,MT,5166,,,,,,,,,,,,,,,,,
1995,MT,1866,,,,,,,,,,,,,,,,,
1995,MT,1439,,,,,,,,,,,,,,,,,
1995,MT,51070,,,,,,,,,,,,,,,,,
1995,MT,13397,,,,,,,,,,,,,,,,,
1995,MT,30755,,,,,,,,,,,,,,,,,
1995,MT,1837,,,,,,,,,,,,,,,,,
1995,MT,65241,,,,,,,,,,,,,,,,,
1995,MT,2310,,,,,,,,,,,,,,,,,
1995,MT,1071,,,,,,,,,,,,,,,,,
1995,MT,275,,,,,,,,,,,,,,,,,
1995,NY,231785,,,,,,,,,,,,,,,,,
1995,NY,1654760,,,,,,,,,,,,,,,,,
1995,NY,390450,,,,,,,,,,,,,,,,,
1995,NY,281354,,,,,,,,,,,,,,,,,
1995,NY,88966,,,,,,,,,,,,,,,,,
1995,NY,61011,,,,,,,,,,,,,,,,,
1995,ND,1394,,,,,,,,,,,,,,,,,
1995,ND,2028,,,,,,,,,,,,,,,,,
1995,ND,2546,,,,,,,,,,,,,,,,,
1995,ND,28731,,,,,,,,,,,,,,,,,
1995,ND,5562,,,,,,,,,,,,,,,,,
1995,ND,1317,,,,,,,,,,,,,,,,,
1995,ND,3222,,,,,,,,,,,,,,,,,
1995,ND,4329,,,,,,,,,,,,,,,,,
1995,ND,10196,,,,,,,,,,,,,,,,,
1995,ND,9199,,,,,,,,,,,,,,,,,
1995,ND,5695,,,,,,,,,,,,,,,,,
1995,ND,80540,,,,,,,,,,,,,,,,,
1995,ND,32707,,,,,,,,,,,,,,,,,
1995,ND,1773,,,,,,,,,,,,,,,,,
1995,ND,4976,,,,,,,,,,,,,,,,,
1995,ND,5431,,,,,,,,,,,,,,,,,
1995,ND,7357,,,,,,,,,,,,,,,,,
1995,ND,2929,,,,,,,,,,,,,,,,,
1995,VT,21436,,,,,,,,,,,,,,,,,
1995,VT,173113,,,,,,,,,,,,,,,,,
1995,VT,119003,,,,,,,,,,,,,,,,,
1995,VT,21502,,,,,,,,,,,,,,,,,
1995,VT,36937,,,,,,,,,,,,,,,,,
1995,WA,1103031,,,,,,,,,,,,,,,,,
1995,WA,11309,,,,,,,,,,,,,,,,,
1995,WA,18035,,,,,,,,,,,,,,,,,
1995,WA,2890,,,,,,,,,,,,,,,,,
1995,WA,9356,,,,,,,,,,,,,,,,,
1995,WA,14060,,,,,,,,,,,,,,,,,
1995,WA,158629,,,,,,,,,,,,,,,,,
1995,WA,8276,,,,,,,,,,,,,,,,,
1995,WA,2050,,,,,,,,,,,,,,,,,
1995,WA,92466,,,,,,,,,,,,,,,,,
1995,WA,235160,,,,,,,,,,,,,,,,,
1995,WA,297691,,,,,,,,,,,,,,,,,
1995,AZ,400609,,,,,,,,,,,,,,,,,
1995,AZ,65120,,,,,,,,,,,,,,,,,
1995,AZ,64512,,,,,,,,,,,,,,,,,
1995,AZ,1151938,,,,,,,,,,,,,,,,,
1995,AZ,5033,,,,,,,,,,,,,,,,,
1995,AZ,682893,,,,,,,,,,,,,,,,,
1995,CA,148118,,,,,,,,,,,,,,,,,
1995,CA,2420643,,,,,,,,,,,,,,,,,
1995,CA,893711,,,,,,,,,,,,,,,,,
1995,CA,284119,,,,,,,,,,,,,,,,,
1995,NM,52665,,,,,,,,,,,,,,,,,
1995,TX,1465835,,,,,,,,,,,,,,,,,
1995,TX,398603,,,,,,,,,,,,,,,,,
1995,TX,527806,,,,,,,,,,,,,,,,,
1995,TX,3168660,,,,,,,,,,,,,,,,,
1995,TX,157568,,,,,,,,,,,,,,,,,
1995,TX,1798654,,,,,,,,,,,,,,,,,
1995,TX,1450620,,,,,,,,,,,,,,,,,
1995,TX,128192,,,,,,,,,,,,,,,,,
1995,TX,236297,,,,,,,,,,,,,,,,,
1995,TX,142232,,,,,,,,,,,,,,,,,
1995,TX,340287,,,,,,,,,,,,,,,,,
1995,CA,44,,,,,,,,,,,,,,,,,
1995,TX,3342992,,,,,,,,,,,,,,,,,
1995,AK,42221,,,,,,,,,,,,,,,,,
1995,AK,12111,,,,,,,,,,,,,,,,,
1995,AK,46067,,,,,,,,,,,,,,,,,
1995,ID,50053,,,,,,,,,,,,,,,,,
1995,ID,40008,,,,,,,,,,,,,,,,,
1995,ME,45463,,,,,,,,,,,,,,,,,
1995,ME,363907,,,,,,,,,,,,,,,,,
1995,ME,58031,,,,,,,,,,,,,,,,,
1995,ME,69293,,,,,,,,,,,,,,,,,
1995,ME,162473,,,,,,,,,,,,,,,,,
1995,ME,84281,,,,,,,,,,,,,,,,,
1995,ME,13382,,,,,,,,,,,,,,,,,
1995,ME,193746,,,,,,,,,,,,,,,,,
1995,ME,16172,,,,,,,,,,,,,,,,,
1995,ME,93657,,,,,,,,,,,,,,,,,
1995,ME,20174,,,,,,,,,,,,,,,,,
1995,MI,2070876,,,,,,,,,,,,,,,,,
1995,MI,699164,,,,,,,,,,,,,,,,,
1995,MI,704863,,,,,,,,,,,,,,,,,
1995,MN,54817,,,,,,,,,,,,,,,,,
1995,MN,110772,,,,,,,,,,,,,,,,,
1995,MN,165737,,,,,,,,,,,,,,,,,
1995,MN,18040,,,,,,,,,,,,,,,,,
1995,MN,2230,,,,,,,,,,,,,,,,,
1995,MN,14476,,,,,,,,,,,,,,,,,
1995,MN,38828,,,,,,,,,,,,,,,,,
1995,MT,6632,,,,,,,,,,,,,,,,,
1995,MT,2433,,,,,,,,,,,,,,,,,
1995,MT,2013,,,,,,,,,,,,,,,,,
1995,MT,99093,,,,,,,,,,,,,,,,,
1995,MT,14069,,,,,,,,,,,,,,,,,
1995,MT,50882,,,,,,,,,,,,,,,,,
1995,MT,3111,,,,,,,,,,,,,,,,,
1995,MT,89161,,,,,,,,,,,,,,,,,
1995,MT,2919,,,,,,,,,,,,,,,,,
1995,MT,1308,,,,,,,,,,,,,,,,,
1995,MT,512,,,,,,,,,,,,,,,,,
1995,NY,311788,,,,,,,,,,,,,,,,,
1995,NY,1630704,,,,,,,,,,,,,,,,,
1995,NY,601379,,,,,,,,,,,,,,,,,
1995,NY,293738,,,,,,,,,,,,,,,,,
1995,NY,116029,,,,,,,,,,,,,,,,,
1995,NY,78409,,,,,,,,,,,,,,,,,
1995,ND,1980,,,,,,,,,,,,,,,,,
1995,ND,3315,,,,,,,,,,,,,,,,,
1995,ND,3773,,,,,,,,,,,,,,,,,
1995,ND,45639,,,,,,,,,,,,,,,,,
1995,ND,8537,,,,,,,,,,,,,,,,,
1995,ND,1512,,,,,,,,,,,,,,,,,
1995,ND,3751,,,,,,,,,,,,,,,,,
1995,ND,5932,,,,,,,,,,,,,,,,,
1995,ND,12005,,,,,,,,,,,,,,,,,
1995,ND,11785,,,,,,,,,,,,,,,,,
1995,ND,13194,,,,,,,,,,,,,,,,,
1995,ND,117176,,,,,,,,,,,,,,,,,
1995,ND,45124,,,,,,,,,,,,,,,,,
1995,ND,2413,,,,,,,,,,,,,,,,,
1995,ND,6985,,,,,,,,,,,,,,,,,
1995,ND,7611,,,,,,,,,,,,,,,,,
1995,ND,10651,,,,,,,,,,,,,,,,,
1995,ND,4623,,,,,,,,,,,,,,,,,
1995,VT,34043,,,,,,,,,,,,,,,,,
1995,VT,234783,,,,,,,,,,,,,,,,,
1995,VT,181074,,,,,,,,,,,,,,,,,
1995,VT,39862,,,,,,,,,,,,,,,,,
1995,VT,45156,,,,,,,,,,,,,,,,,
1995,WA,998398,,,,,,,,,,,,,,,,,
1995,WA,14633,,,,,,,,,,,,,,,,,
1995,WA,20174,,,,,,,,,,,,,,,,,
1995,WA,33,,,,,,,,,,,,,,,,,
1995,WA,12915,,,,,,,,,,,,,,,,,
1995,WA,23021,,,,,,,,,,,,,,,,,
1995,WA,171852,,,,,,,,,,,,,,,,,
1995,WA,14071,,,,,,,,,,,,,,,,,
1995,WA,2705,,,,,,,,,,,,,,,,,
1995,WA,122619,,,,,,,,,,,,,,,,,
1995,WA,287264,,,,,,,,,,,,,,,,,
1995,WA,320111,,,,,,,,,,,,,,,,,
1995,AZ,410082,,,,,,,,,,,,,,,,,
1995,AZ,62323,,,,,,,,,,,,,,,,,
1995,AZ,73886,,,,,,,,,,,,,,,,,
1995,AZ,1219999,,,,,,,,,,,,,,,,,
1995,AZ,4368,,,,,,,,,,,,,,,,,
1995,AZ,695905,,,,,,,,,,,,,,,,,
1995,CA,140671,,,,,,,,,,,,,,,,,
1995,CA,2191496,,,,,,,,,,,,,,,,,
1995,CA,1002000,,,,,,,,,,,,,,,,,
1995,CA,307560,,,,,,,,,,,,,,,,,
1995,NM,53626,,,,,,,,,,,,,,,,,
1995,TX,1602042,,,,,,,,,,,,,,,,,
1995,TX,429323,,,,,,,,,,,,,,,,,
1995,TX,565260,,,,,,,,,,,,,,,,,
1995,TX,158836,,,,,,,,,,,,,,,,,
1995,TX,1933514,,,,,,,,,,,,,,,,,
1995,TX,1578434,,,,,,,,,,,,,,,,,
1995,TX,133171,,,,,,,,,,,,,,,,,
1995,TX,254454,,,,,,,,,,,,,,,,,
1995,TX,144015,,,,,,,,,,,,,,,,,
1995,TX,371371,,,,,,,,,,,,,,,,,
1995,CA,40,,,,,,,,,,,,,,,,,
1995,AK,27655,,,,,,,,,,,,,,,,,
1995,AK,11001,,,,,,,,,,,,,,,,,
1995,AK,40691,,,,,,,,,,,,,,,,,
1995,ID,48384,,,,,,,,,,,,,,,,,
1995,ID,37610,,,,,,,,,,,,,,,,,
1995,ME,38945,,,,,,,,,,,,,,,,,
1995,ME,388993,,,,,,,,,,,,,,,,,
1995,ME,54048,,,,,,,,,,,,,,,,,
1995,ME,67092,,,,,,,,,,,,,,,,,
1995,ME,148492,,,,,,,,,,,,,,,,,
1995,ME,40217,,,,,,,,,,,,,,,,,
1995,ME,13186,,,,,,,,,,,,,,,,,
1995,ME,184988,,,,,,,,,,,,,,,,,
1995,ME,19757,,,,,,,,,,,,,,,,,
1995,ME,83527,,,,,,,,,,,,,,,,,
1995,ME,20484,,,,,,,,,,,,,,,,,
1995,MI,2155275,,,,,,,,,,,,,,,,,
1995,MI,766711,,,,,,,,,,,,,,,,,
1995,MI,709511,,,,,,,,,,,,,,,,,
1995,MN,50164,,,,,,,,,,,,,,,,,
1995,MN,131859,,,,,,,,,,,,,,,,,
1995,MN,158176,,,,,,,,,,,,,,,,,
1995,MN,17751,,,,,,,,,,,,,,,,,
1995,MN,1916,,,,,,,,,,,,,,,,,
1995,MN,9962,,,,,,,,,,,,,,,,,
1995,MN,38004,,,,,,,,,,,,,,,,,
1995,MT,7579,,,,,,,,,,,,,,,,,
1995,MT,1810,,,,,,,,,,,,,,,,,
1995,MT,2353,,,,,,,,,,,,,,,,,
1995,MT,102567,,,,,,,,,,,,,,,,,
1995,MT,13493,,,,,,,,,,,,,,,,,
1995,MT,47853,,,,,,,,,,,,,,,,,
1995,MT,2953,,,,,,,,,,,,,,,,,
1995,MT,93663,,,,,,,,,,,,,,,,,
1995,MT,2516,,,,,,,,,,,,,,,,,
1995,MT,1236,,,,,,,,,,,,,,,,,
1995,MT,371,,,,,,,,,,,,,,,,,
1995,NY,312898,,,,,,,,,,,,,,,,,
1995,NY,2652963,,,,,,,,,,,,,,,,,
1995,NY,538872,,,,,,,,,,,,,,,,,
1995,NY,284942,,,,,,,,,,,,,,,,,
1995,NY,125739,,,,,,,,,,,,,,,,,
1995,NY,57785,,,,,,,,,,,,,,,,,
1995,ND,1611,,,,,,,,,,,,,,,,,
1995,ND,3276,,,,,,,,,,,,,,,,,
1995,ND,3551,,,,,,,,,,,,,,,,,
1995,ND,37698,,,,,,,,,,,,,,,,,
1995,ND,6597,,,,,,,,,,,,,,,,,
1995,ND,1445,,,,,,,,,,,,,,,,,
1995,ND,3226,,,,,,,,,,,,,,,,,
1995,ND,5170,,,,,,,,,,,,,,,,,
1995,ND,10928,,,,,,,,,,,,,,,,,
1995,ND,10232,,,,,,,,,,,,,,,,,
1995,ND,11569,,,,,,,,,,,,,,,,,
1995,ND,118229,,,,,,,,,,,,,,,,,
1995,ND,38811,,,,,,,,,,,,,,,,,
1995,ND,1766,,,,,,,,,,,,,,,,,
1995,ND,5595,,,,,,,,,,,,,,,,,
1995,ND,6881,,,,,,,,,,,,,,,,,
1995,ND,8806,,,,,,,,,,,,,,,,,
1995,ND,3530,,,,,,,,,,,,,,,,,
1995,VT,31050,,,,,,,,,,,,,,,,,
1995,VT,212338,,,,,,,,,,,,,,,,,
1995,VT,152672,,,,,,,,,,,,,,,,,
1995,VT,27398,,,,,,,,,,,,,,,,,
1995,VT,40759,,,,,,,,,,,,,,,,,
1995,WA,1132324,,,,,,,,,,,,,,,,,
1995,WA,11494,,,,,,,,,,,,,,,,,
1995,WA,20136,,,,,,,,,,,,,,,,,
1995,WA,2534,,,,,,,,,,,,,,,,,
1995,WA,6140,,,,,,,,,,,,,,,,,
1995,WA,22533,,,,,,,,,,,,,,,,,
1995,WA,188019,,,,,,,,,,,,,,,,,
1995,WA,14133,,,,,,,,,,,,,,,,,
1995,WA,2538,,,,,,,,,,,,,,,,,
1995,WA,130101,,,,,,,,,,,,,,,,,
1995,WA,276978,,,,,,,,,,,,,,,,,
1995,WA,326918,,,,,,,,,,,,,,,,,
1995,AZ,392129,,,,,,,,,,,,,,,,,
1995,AZ,47179,,,,,,,,,,,,,,,,,
1995,AZ,67657,,,,,,,,,,,,,,,,,
1995,AZ,1254593,,,,,,,,,,,,,,,,,
1995,AZ,4853,,,,,,,,,,,,,,,,,
1995,AZ,522299,,,,,,,,,,,,,,,,,
1995,CA,132489,,,,,,,,,,,,,,,,,
1995,CA,2320310,,,,,,,,,,,,,,,,,
1995,CA,943951,,,,,,,,,,,,,,,,,
1995,CA,306628,,,,,,,,,,,,,,,,,
1995,NM,59663,,,,,,,,,,,,,,,,,
1995,TX,1495504,,,,,,,,,,,,,,,,,
1995,TX,404202,,,,,,,,,,,,,,,,,
1995,TX,515584,,,,,,,,,,,,,,,,,
1995,TX,144992,,,,,,,,,,,,,,,,,
1995,TX,2076636,,,,,,,,,,,,,,,,,
1995,TX,1518601,,,,,,,,,,,,,,,,,
1995,TX,123489,,,,,,,,,,,,,,,,,
1995,TX,223968,,,,,,,,,,,,,,,,,
1995,TX,140555,,,,,,,,,,,,,,,,,
1995,TX,345153,,,,,,,,,,,,,,,,,
1995,CA,472,,,,,,,,,,,,,,,,,
1995,AK,12748,,,,,,,,,,,,,,,,,
1995,AK,5615,,,,,,,,,,,,,,,,,
1995,AK,20108,,,,,,,,,,,,,,,,,
1995,ID,33435,,,,,,,,,,,,,,,,,
1995,ID,32761,,,,,,,,,,,,,,,,,
1995,ME,334340,,,,,,,,,,,,,,,,,
1995,ME,55995,,,,,,,,,,,,,,,,,
1995,ME,43727,,,,,,,,,,,,,,,,,
1995,ME,165940,,,,,,,,,,,,,,,,,
1995,ME,14453,,,,,,,,,,,,,,,,,
1995,ME,75336,,,,,,,,,,,,,,,,,
1995,ME,14299,,,,,,,,,,,,,,,,,
1995,MI,1967371,,,,,,,,,,,,,,,,,
1995,MI,520150,,,,,,,,,,,,,,,,,
1995,MI,625949,,,,,,,,,,,,,,,,,
1995,MN,43917,,,,,,,,,,,,,,,,,
1995,MN,74570,,,,,,,,,,,,,,,,,
1995,MN,132316,,,,,,,,,,,,,,,,,
1995,MN,14289,,,,,,,,,,,,,,,,,
1995,MN,1569,,,,,,,,,,,,,,,,,
1995,MN,8201,,,,,,,,,,,,,,,,,
1995,MN,31333,,,,,,,,,,,,,,,,,
1995,MT,7189,,,,,,,,,,,,,,,,,
1995,MT,1424,,,,,,,,,,,,,,,,,
1995,MT,1374,,,,,,,,,,,,,,,,,
1995,MT,56542,,,,,,,,,,,,,,,,,
1995,MT,10016,,,,,,,,,,,,,,,,,
1995,MT,34046,,,,,,,,,,,,,,,,,
1995,MT,1942,,,,,,,,,,,,,,,,,
1995,MT,75353,,,,,,,,,,,,,,,,,
1995,MT,1540,,,,,,,,,,,,,,,,,
1995,MT,686,,,,,,,,,,,,,,,,,
1995,MT,297,,,,,,,,,,,,,,,,,
1995,NY,214629,,,,,,,,,,,,,,,,,
1995,NY,1793476,,,,,,,,,,,,,,,,,
1995,NY,404573,,,,,,,,,,,,,,,,,
1995,NY,265602,,,,,,,,,,,,,,,,,
1995,NY,86836,,,,,,,,,,,,,,,,,
1995,NY,54644,,,,,,,,,,,,,,,,,
1995,ND,1398,,,,,,,,,,,,,,,,,
1995,ND,2147,,,,,,,,,,,,,,,,,
1995,ND,2520,,,,,,,,,,,,,,,,,
1995,ND,23531,,,,,,,,,,,,,,,,,
1995,ND,3851,,,,,,,,,,,,,,,,,
1995,ND,1177,,,,,,,,,,,,,,,,,
1995,ND,3099,,,,,,,,,,,,,,,,,
1995,ND,3849,,,,,,,,,,,,,,,,,
1995,ND,9577,,,,,,,,,,,,,,,,,
1995,ND,8211,,,,,,,,,,,,,,,,,
1995,ND,4507,,,,,,,,,,,,,,,,,
1995,ND,79028,,,,,,,,,,,,,,,,,
1995,ND,30950,,,,,,,,,,,,,,,,,
1995,ND,1210,,,,,,,,,,,,,,,,,
1995,ND,4407,,,,,,,,,,,,,,,,,
1995,ND,6961,,,,,,,,,,,,,,,,,
1995,ND,7220,,,,,,,,,,,,,,,,,
1995,ND,2496,,,,,,,,,,,,,,,,,
1995,VT,21918,,,,,,,,,,,,,,,,,
1995,VT,172899,,,,,,,,,,,,,,,,,
1995,VT,109350,,,,,,,,,,,,,,,,,
1995,VT,15912,,,,,,,,,,,,,,,,,
1995,VT,35945,,,,,,,,,,,,,,,,,
1995,WA,1059202,,,,,,,,,,,,,,,,,
1995,WA,11364,,,,,,,,,,,,,,,,,
1995,WA,17462,,,,,,,,,,,,,,,,,
1995,WA,2786,,,,,,,,,,,,,,,,,
1995,WA,9777,,,,,,,,,,,,,,,,,
1995,WA,13664,,,,,,,,,,,,,,,,,
1995,WA,161543,,,,,,,,,,,,,,,,,
1995,WA,6808,,,,,,,,,,,,,,,,,
1995,WA,2093,,,,,,,,,,,,,,,,,
1995,WA,91131,,,,,,,,,,,,,,,,,
1995,WA,258202,,,,,,,,,,,,,,,,,
1995,WA,291349,,,,,,,,,,,,,,,,,
1995,AZ,377985,,,,,,,,,,,,,,,,,
1995,AZ,54057,,,,,,,,,,,,,,,,,
1995,AZ,52151,,,,,,,,,,,,,,,,,
1995,AZ,1175823,,,,,,,,,,,,,,,,,
1995,AZ,4599,,,,,,,,,,,,,,,,,
1995,AZ,692267,,,,,,,,,,,,,,,,,
1995,CA,147047,,,,,,,,,,,,,,,,,
1995,CA,2240102,,,,,,,,,,,,,,,,,
1995,CA,895180,,,,,,,,,,,,,,,,,
1995,CA,285415,,,,,,,,,,,,,,,,,
1995,NM,43637,,,,,,,,,,,,,,,,,
1995,TX,1430949,,,,,,,,,,,,,,,,,
1995,TX,405965,,,,,,,,,,,,,,,,,
1995,TX,513139,,,,,,,,,,,,,,,,,
1995,TX,150606,,,,,,,,,,,,,,,,,
1995,TX,1797646,,,,,,,,,,,,,,,,,
1995,TX,1360252,,,,,,,,,,,,,,,,,
1995,TX,122155,,,,,,,,,,,,,,,,,
1995,TX,226883,,,,,,,,,,,,,,,,,
1995,TX,141117,,,,,,,,,,,,,,,,,
1995,TX,333749,,,,,,,,,,,,,,,,,
1995,CA,486,,,,,,,,,,,,,,,,,
1995,AK,3519,,,,,,,,,,,,,,,,,
1995,AK,3093,,,,,,,,,,,,,,,,,
1995,AK,2504,,,,,,,,,,,,,,,,,
1995,ID,19106,,,,,,,,,,,,,,,,,
1995,ID,22460,,,,,,,,,,,,,,,,,
1995,ME,36647,,,,,,,,,,,,,,,,,
1995,ME,315073,,,,,,,,,,,,,,,,,
1995,ME,49347,,,,,,,,,,,,,,,,,
1995,ME,56424,,,,,,,,,,,,,,,,,
1995,ME,45227,,,,,,,,,,,,,,,,,
1995,ME,33219,,,,,,,,,,,,,,,,,
1995,ME,10738,,,,,,,,,,,,,,,,,
1995,ME,164200,,,,,,,,,,,,,,,,,
1995,ME,7522,,,,,,,,,,,,,,,,,
1995,ME,73759,,,,,,,,,,,,,,,,,
1995,ME,12923,,,,,,,,,,,,,,,,,
1995,MI,1881276,,,,,,,,,,,,,,,,,
1995,MI,454928,,,,,,,,,,,,,,,,,
1995,MI,437291,,,,,,,,,,,,,,,,,
1995,MN,41377,,,,,,,,,,,,,,,,,
1995,MN,51518,,,,,,,,,,,,,,,,,
1995,MN,105872,,,,,,,,,,,,,,,,,
1995,MN,11200,,,,,,,,,,,,,,,,,
1995,MN,1348,,,,,,,,,,,,,,,,,
1995,MN,7506,,,,,,,,,,,,,,,,,
1995,MN,24606,,,,,,,,,,,,,,,,,
1995,MT,6641,,,,,,,,,,,,,,,,,
1995,MT,1274,,,,,,,,,,,,,,,,,
1995,MT,1246,,,,,,,,,,,,,,,,,
1995,MT,15829,,,,,,,,,,,,,,,,,
1995,MT,9862,,,,,,,,,,,,,,,,,
1995,MT,26366,,,,,,,,,,,,,,,,,
1995,MT,1638,,,,,,,,,,,,,,,,,
1995,MT,65371,,,,,,,,,,,,,,,,,
1995,MT,1798,,,,,,,,,,,,,,,,,
1995,MT,684,,,,,,,,,,,,,,,,,
1995,MT,278,,,,,,,,,,,,,,,,,
1995,NY,165753,,,,,,,,,,,,,,,,,
1995,NY,1499192,,,,,,,,,,,,,,,,,
1995,NY,309319,,,,,,,,,,,,,,,,,
1995,NY,290483,,,,,,,,,,,,,,,,,
1995,NY,86245,,,,,,,,,,,,,,,,,
1995,NY,45454,,,,,,,,,,,,,,,,,
1995,ND,1331,,,,,,,,,,,,,,,,,
1995,ND,2447,,,,,,,,,,,,,,,,,
1995,ND,2626,,,,,,,,,,,,,,,,,
1995,ND,13934,,,,,,,,,,,,,,,,,
1995,ND,4075,,,,,,,,,,,,,,,,,
1995,ND,1269,,,,,,,,,,,,,,,,,
1995,ND,2866,,,,,,,,,,,,,,,,,
1995,ND,3374,,,,,,,,,,,,,,,,,
1995,ND,7904,,,,,,,,,,,,,,,,,
1995,ND,7788,,,,,,,,,,,,,,,,,
1995,ND,4626,,,,,,,,,,,,,,,,,
1995,ND,74699,,,,,,,,,,,,,,,,,
1995,ND,29507,,,,,,,,,,,,,,,,,
1995,ND,1170,,,,,,,,,,,,,,,,,
1995,ND,3978,,,,,,,,,,,,,,,,,
1995,ND,4673,,,,,,,,,,,,,,,,,
1995,ND,5874,,,,,,,,,,,,,,,,,
1995,ND,2355,,,,,,,,,,,,,,,,,
1995,VT,18385,,,,,,,,,,,,,,,,,
1995,VT,150539,,,,,,,,,,,,,,,,,
1995,VT,83613,,,,,,,,,,,,,,,,,
1995,VT,14662,,,,,,,,,,,,,,,,,
1995,VT,30467,,,,,,,,,,,,,,,,,
1995,WA,956155,,,,,,,,,,,,,,,,,
1995,WA,10724,,,,,,,,,,,,,,,,,
1995,WA,14837,,,,,,,,,,,,,,,,,
1995,WA,1846,,,,,,,,,,,,,,,,,
1995,WA,8982,,,,,,,,,,,,,,,,,
1995,WA,13695,,,,,,,,,,,,,,,,,
1995,WA,148390,,,,,,,,,,,,,,,,,
1995,WA,6411,,,,,,,,,,,,,,,,,
1995,WA,1788,,,,,,,,,,,,,,,,,
1995,WA,66048,,,,,,,,,,,,,,,,,
1995,WA,157667,,,,,,,,,,,,,,,,,
1995,WA,257967,,,,,,,,,,,,,,,,,
1995,AZ,413421,,,,,,,,,,,,,,,,,
1995,AZ,74995,,,,,,,,,,,,,,,,,
1995,AZ,48955,,,,,,,,,,,,,,,,,
1995,AZ,1214995,,,,,,,,,,,,,,,,,
1995,AZ,4710,,,,,,,,,,,,,,,,,
1995,AZ,707486,,,,,,,,,,,,,,,,,
1995,CA,189584,,,,,,,,,,,,,,,,,
1995,CA,2337570,,,,,,,,,,,,,,,,,
1995,CA,945094,,,,,,,,,,,,,,,,,
1995,CA,320205,,,,,,,,,,,,,,,,,
1995,NM,57241,,,,,,,,,,,,,,,,,
1995,TX,1440803,,,,,,,,,,,,,,,,,
1995,TX,420979,,,,,,,,,,,,,,,,,
1995,TX,542184,,,,,,,,,,,,,,,,,
1995,TX,162609,,,,,,,,,,,,,,,,,
1995,TX,1834554,,,,,,,,,,,,,,,,,
1995,TX,1443891,,,,,,,,,,,,,,,,,
1995,TX,123877,,,,,,,,,,,,,,,,,
1995,TX,225174,,,,,,,,,,,,,,,,,
1995,TX,151460,,,,,,,,,,,,,,,,,
1995,TX,352486,,,,,,,,,,,,,,,,,
1995,AK,2365,,,,,,,,,,,,,,,,,
1995,AK,1531,,,,,,,,,,,,,,,,,
1995,AK,1428,,,,,,,,,,,,,,,,,
1995,ID,11616,,,,,,,,,,,,,,,,,
1995,ID,18870,,,,,,,,,,,,,,,,,
1995,ME,32365,,,,,,,,,,,,,,,,,
1995,ME,278346,,,,,,,,,,,,,,,,,
1995,ME,44669,,,,,,,,,,,,,,,,,
1995,ME,52083,,,,,,,,,,,,,,,,,
1995,ME,83773,,,,,,,,,,,,,,,,,
